,delta,tau,fname
201,0.10681751343026086,1,SKF
202,0.11734349338599975,2,SKF
203,0.12750764909631615,3,SKF
204,0.13764937225073612,4,SKF
205,0.1477498087271417,5,SKF
206,0.1578330366264128,6,SKF
207,0.16778695009783215,7,SKF
208,0.1777323037893699,8,SKF
209,0.1874782648516608,9,SKF
210,0.19720900798610985,10,SKF
211,0.2068115125451792,11,SKF
212,0.21640867076132664,12,SKF
213,0.22597512005620507,13,SKF
214,0.23554085151103535,14,SKF
215,0.24506302141442737,15,SKF
216,0.25458352364749276,16,SKF
217,0.2640794631330211,17,SKF
218,0.2735681187234012,18,SKF
219,0.28305361434885995,19,SKF
220,0.29253665846833865,20,SKF
221,0.3019482203610395,21,SKF
222,0.3113574086564942,22,SKF
223,0.3207509534533903,23,SKF
224,0.33013433125622343,24,SKF
225,0.33951607621645374,25,SKF
226,0.3488855711335005,26,SKF
227,0.35825378446418943,27,SKF
228,0.3675838384564432,28,SKF
229,0.376903550979134,29,SKF
230,0.38620959758928264,30,SKF
231,0.3954760843051376,31,SKF
232,0.4047406776907148,32,SKF
233,0.41395021902990764,33,SKF
234,0.4231548647993111,34,SKF
235,0.432340920874578,35,SKF
236,0.4415037443478955,36,SKF
237,0.45066277508444863,37,SKF
238,0.459818065277521,38,SKF
239,0.46896003527967567,39,SKF
240,0.47808764620759586,40,SKF
241,0.4872128682832765,41,SKF
242,0.49633245582073476,42,SKF
243,0.5054501941776396,43,SKF
244,0.514559397408933,44,SKF
245,0.5236658676428066,45,SKF
246,0.5327718685289778,46,SKF
247,0.5418604276891181,47,SKF
248,0.5509039731504549,48,SKF
249,0.5599423133349453,49,SKF
250,0.5689483874111875,50,SKF
251,0.5779387138072767,51,SKF
252,0.5869030431908357,52,SKF
253,0.5958570017673369,53,SKF
254,0.604792321398214,54,SKF
255,0.6137249417696783,55,SKF
256,0.6226178457325411,56,SKF
257,0.6315077247494402,57,SKF
258,0.6403890268674507,58,SKF
259,0.6492661921567819,59,SKF
260,0.6581264756812449,60,SKF
261,0.666975745293767,61,SKF
262,0.6758059074546126,62,SKF
263,0.6846298579847625,63,SKF
264,0.6934433761455824,64,SKF
265,0.7022521558596745,65,SKF
266,0.7110528136140859,66,SKF
267,0.719844090728219,67,SKF
268,0.7286082122082058,68,SKF
269,0.7373714401615592,69,SKF
270,0.7461326146327328,70,SKF
271,0.7548874686505523,71,SKF
272,0.7636251226142902,72,SKF
273,0.7723515747970405,73,SKF
