,treatment,score,dimention
824,LES,0.5364418278762233,8
825,LES,0.5409528700634245,9
826,LES,0.5438342434708345,10
827,LES,0.5451898655157854,11
828,LES,0.5492389081071891,12
829,LES,0.5502034846718147,13
830,LES,0.5516751413709505,14
831,LES,0.5504939294798097,15
832,LES,0.549084814391857,16
833,LES,0.5501329839689849,17
834,LES,0.5510016723618358,18
835,LES,0.5558151000569547,19
836,LES,0.5579411209339452,20
837,LES,0.5601871331213255,21
838,LES,0.5591341287320646,22
839,LES,0.5637691855829075,23
840,LES,0.5626417623781436,24
841,LES,0.5631452035076563,25
842,LES,0.5654463346715581,26
843,LES,0.5656594873636805,27
844,LES,0.5670104366571531,28
845,LES,0.5676357379636717,29
846,LES,0.5670385549965111,30
847,LES,0.5665157817846671,31
848,LES,0.5679421259308248,32
849,LES,0.5706737413820271,33
850,LES,0.5709010880373446,34
851,LES,0.5731443339565885,35
852,LES,0.57388361668646,36
853,LES,0.5735589906437344,37
854,LES,0.5740001718174412,38
855,LES,0.57367865897897,39
856,LES,0.5720148917826416,40
857,LES,0.571923068935835,41
858,LES,0.5705950168365687,42
859,LES,0.571416758919729,43
860,LES,0.5708889581050074,44
